Test_Number,Experiment_ID,Profile,Start_X,Start_Y,Goal_X,Goal_Y,Euclidean_Distance,Dijkstra_Success,Dijkstra_Path_Length,Dijkstra_Cost,AStar_Success,AStar_Path_Length,AStar_Cost,Safety_Success,Safety_Path_Length,Safety_Cost,Balanced_Success,Balanced_Path_Length,Balanced_Cost
1,50,Neutral,260.43,425.0,336.25,52.26,380.37,1,38,49.3696,1,38,49.3696,1,38,5.2965,1,39,10.0093
1,50,Defensive,260.43,425.0,336.25,52.26,380.37,1,38,74.0363,1,38,74.0363,1,38,7.7631,1,39,15.014
1,50,Dynamic,260.43,425.0,336.25,52.26,380.37,1,38,37.0363,1,38,37.2239,1,38,4.0631,1,38,9.2487
1,51,Offensive,235.36,329.17,401.68,363.58,169.84,1,18,18.8449,1,18,18.9237,1,18,20.1493,1,18,2.8885
1,51,Neutral,235.36,329.17,401.68,363.58,169.84,1,18,24.5116,1,18,24.5116,1,18,20.716,1,18,3.8514
1,51,Defensive,235.36,329.17,401.68,363.58,169.84,1,18,35.8449,1,18,35.8449,1,18,21.8493,1,18,5.7771
1,51,Dynamic,235.36,329.17,401.68,363.58,169.84,1,18,19.1783,1,18,19.257,1,18,20.1826,1,18,3.5681
1,52,Offensive,349.89,153.29,442.42,76.42,120.29,1,12,11.0,1,12,11.2194,1,12,1.1,1,12,0.6516
1,52,Neutral,349.89,153.29,442.42,76.42,120.29,1,12,14.6667,1,12,14.6667,1,12,1.4667,1,12,0.8688
1,52,Defensive,349.89,153.29,442.42,76.42,120.29,1,11,21.84,1,11,21.84,1,12,2.2,1,12,1.3031
1,52,Dynamic,349.89,153.29,442.42,76.42,120.29,1,12,11.0,1,12,11.2194,1,12,1.1,1,12,0.6516
1,53,Offensive,126.18,236.41,347.59,311.64,233.85,1,23,24.935,1,23,25.1203,1,25,31.2662,1,25,4.8214
1,53,Neutral,126.18,236.41,347.59,311.64,233.85,1,23,32.2684,1,23,32.2684,1,25,32.0662,1,25,6.4286
1,53,Defensive,126.18,236.41,347.59,311.64,233.85,1,23,46.935,1,23,46.935,1,25,33.6662,1,25,9.2774
1,53,Dynamic,126.18,236.41,347.59,311.64,233.85,1,23,25.2684,1,23,25.4536,1,25,31.2995,1,25,5.5909
1,54,Offensive,25.29,271.06,152.71,382.12,169.03,1,18,25.3266,1,21,25.6863,1,22,50.9082,1,21,7.4329
1,54,Neutral,25.29,271.06,152.71,382.12,169.03,1,18,30.9933,1,18,30.9933,1,22,51.6082,1,21,9.9105
1,54,Defensive,25.29,271.06,152.71,382.12,169.03,1,17,41.6786,1,17,41.6786,1,22,53.0082,1,21,14.245
1,54,Dynamic,25.29,271.06,152.71,382.12,169.03,1,18,26.3266,1,21,26.353,1,22,50.9749,1,21,9.1535
1,55,Offensive,286.24,232.63,203.44,360.27,152.14,1,17,20.3398,1,17,20.3398,1,17,44.9985,1,17,6.1874
1,55,Neutral,286.24,232.63,203.44,360.27,152.14,1,17,25.6732,1,17,25.6732,1,17,45.5318,1,17,7.5685
1,55,Defensive,286.24,232.63,203.44,360.27,152.14,1,17,36.3398,1,17,36.3398,1,17,46.5985,1,17,10.2227
1,55,Dynamic,286.24,232.63,203.44,360.27,152.14,1,17,21.0065,1,17,21.0065,1,17,45.0651,1,17,7.4802
1,56,Offensive,393.06,133.52,451.08,380.25,253.46,1,26,39.4903,1,26,39.7797,1,52,118.4453,1,50,17.9479
1,56,Neutral,393.06,133.52,451.08,380.25,253.46,1,26,47.8236,1,26,47.8236,1,52,120.1453,1,51,22.8639
1,56,Defensive,393.06,133.52,451.08,380.25,253.46,1,26,64.4903,1,26,64.4903,1,52,123.5453,1,52,30.016
1,56,Dynamic,393.06,133.52,451.08,380.25,253.46,1,26,41.8236,1,26,42.113,1,52,118.6453,1,50,27.2664
1,57,Offensive,441.6,366.81,228.66,118.42,327.18,1,30,35.106,1,29,35.535,1,33,50.115,1,29,12.3073
1,57,Neutral,441.6,366.81,228.66,118.42,327.18,1,29,44.5043,1,29,44.5043,1,33,51.1816,1,30,13.8256
1,57,Defensive,441.6,366.81,228.66,118.42,327.18,1,29,63.1709,1,29,63.1709,1,33,53.315,1,32,17.3301
1,57,Dynamic,441.6,366.81,228.66,118.42,327.18,1,30,35.7726,1,29,36.2016,1,33,50.1816,1,29,13.7232
1,58,Offensive,212.06,184.91,453.97,291.93,264.52,1,25,32.5759,1,25,32.9739,1,25,88.1586,1,25,11.8669
1,58,Neutral,212.06,184.91,453.97,291.93,264.52,1,25,40.5759,1,25,40.5759,1,25,88.9586,1,25,15.2617
1,58,Defensive,212.06,184.91,453.97,291.93,264.52,1,25,56.5759,1,25,56.5759,1,25,90.5586,1,25,22.019
1,58,Dynamic,212.06,184.91,453.97,291.93,264.52,1,25,33.9092,1,25,34.3072,1,25,88.292,1,25,17.4067
1,59,Offensive,243.71,70.42,114.86,334.95,294.24,1,28,28.6397,1,28,28.6397,1,29,14.0024,1,28,4.2524
1,59,Neutral,243.71,70.42,114.86,334.95,294.24,1,28,37.6397,1,28,37.6397,1,29,14.9357,1,28,5.6699
1,59,Defensive,243.71,70.42,114.86,334.95,294.24,1,27,55.3968,1,27,55.3968,1,29,16.8024,1,28,8.5048
1,59,Dynamic,243.71,70.42,114.86,334.95,294.24,1,28,28.6397,1,28,28.6397,1,29,14.0024,1,28,4.2524
1,60,Offensive,354.62,443.92,173.91,327.25,215.1,1,23,24.554,1,23,24.554,1,34,4.9992,1,22,7.0917
1,60,Neutral,354.62,443.92,173.91,327.25,215.1,1,23,31.8873,1,23,31.8873,1,34,6.0992,1,23,7.0518
1,60,Defensive,354.62,443.92,173.91,327.25,215.1,1,22,46.3573,1,22,46.3573,1,34,8.2992,1,23,8.6144
1,60,Dynamic,354.62,443.92,173.91,327.25,215.1,1,23,24.554,1,23,24.554,1,34,4.9992,1,22,7.0917
1,61,Offensive,108.82,107.29,350.63,314.83,318.67,1,35,38.9825,1,35,38.9825,1,54,24.3441,1,36,9.0897
1,61,Neutral,108.82,107.29,350.63,314.83,318.67,1,35,50.3158,1,35,50.3158,1,54,26.1108,1,37,11.3714
1,61,Defensive,108.82,107.29,350.63,314.83,318.67,1,30,72.3857,1,30,72.3857,1,54,29.6441,1,37,17.057
1,61,Dynamic,108.82,107.29,350.63,314.83,318.67,1,35,39.3158,1,35,39.3158,1,54,24.3775,1,36,9.7245
1,62,Offensive,293.28,392.53,397.34,284.68,149.86,1,12,11.0,1,12,11.0,1,12,1.1,1,12,0.5049
1,62,Neutral,293.28,392.53,397.34,284.68,149.86,1,12,14.6667,1,12,14.6667,1,12,1.4667,1,12,0.6732
1,62,Defensive,293.28,392.53,397.34,284.68,149.86,1,12,22.0,1,12,22.0,1,12,2.2,1,12,1.0097
1,62,Dynamic,293.28,392.53,397.34,284.68,149.86,1,12,11.0,1,12,11.0,1,12,1.1,1,12,0.5049
1,63,Offensive,460.2,257.82,317.86,409.22,207.8,1,19,23.0737,1,19,23.0737,1,20,49.8613,1,19,6.5148
1,63,Neutral,460.2,257.82,317.86,409.22,207.8,1,19,29.0737,1,19,29.0737,1,20,50.4947,1,19,8.6863
1,63,Defensive,460.2,257.82,317.86,409.22,207.8,1,18,40.6061,1,18,40.6061,1,20,51.7613,1,19,12.7867
1,63,Dynamic,460.2,257.82,317.86,409.22,207.8,1,19,23.7403,1,19,23.7403,1,20,49.928,1,19,8.071
1,64,Offensive,259.48,95.44,260.99,290.21,194.78,1,25,26.8126,1,26,27.9467,1,31,21.3168,1,27,7.2139
1,64,Neutral,259.48,95.44,260.99,290.21,194.78,1,25,34.8126,1,25,34.8126,1,31,22.3168,1,27,9.1799
1,64,Defensive,259.48,95.44,260.99,290.21,194.78,1,23,49.5514,1,23,49.5514,1,31,24.3168,1,29,11.009
1,64,Dynamic,259.48,95.44,260.99,290.21,194.78,1,25,27.1459,1,26,28.28,1,31,21.3501,1,27,7.8739
1,65,Offensive,437.14,429.83,116.23,240.16,372.77,1,33,34.1864,1,33,36.5829,1,33,25.0637,1,33,6.6632
1,65,Neutral,437.14,429.83,116.23,240.16,372.77,1,33,44.853,1,33,44.853,1,33,26.1304,1,33,8.8842
1,65,Defensive,437.14,429.83,116.23,240.16,372.77,1,33,66.1864,1,33,66.1864,1,33,28.2637,1,33,12.3006
1,65,Dynamic,437.14,429.83,116.23,240.16,372.77,1,33,34.5197,1,33,36.9162,1,33,25.097,1,33,7.4566
1,66,Offensive,281.84,214.24,276.6,443.8,229.63,1,24,23.6721,1,24,23.6721,1,24,9.0208,1,24,2.462
1,66,Neutral,281.84,214.24,276.6,443.8,229.63,1,24,31.3387,1,24,31.3387,1,24,9.7874,1,24,3.2827
1,66,Defensive,281.84,214.24,276.6,443.8,229.63,1,24,46.6721,1,24,46.6721,1,24,11.3208,1,24,4.9241
1,66,Dynamic,281.84,214.24,276.6,443.8,229.63,1,24,23.6721,1,24,23.6721,1,24,9.0208,1,24,2.462
1,67,Offensive,419.71,103.39,471.18,470.6,370.79,1,41,40.0632,1,41,40.0632,1,42,4.1,1,43,7.4584
1,67,Neutral,419.71,103.39,471.18,470.6,370.79,1,41,53.3965,1,41,53.3965,1,42,5.4667,1,43,9.1273
1,67,Defensive,419.71,103.39,471.18,470.6,370.79,1,40,80.027,1,40,80.027,1,42,8.2,1,41,10.5009
1,67,Dynamic,419.71,103.39,471.18,470.6,370.79,1,41,40.0632,1,41,40.0632,1,42,4.1,1,43,7.4584
1,68,Offensive,317.23,63.34,392.19,185.29,143.15,1,13,12.0,1,13,12.0,1,13,1.2,1,13,0.516
1,68,Neutral,317.23,63.34,392.19,185.29,143.15,1,13,16.0,1,13,16.0,1,13,1.6,1,13,0.6881
1,68,Defensive,317.23,63.34,392.19,185.29,143.15,1,13,24.0,1,13,24.0,1,13,2.4,1,13,1.0321
1,68,Dynamic,317.23,63.34,392.19,185.29,143.15,1,13,12.0,1,13,12.0,1,13,1.2,1,13,0.516
1,69,Offensive,178.89,281.52,142.6,190.62,97.88,1,10,12.0285,1,10,12.2898,1,10,31.1851,1,10,3.5466
1,69,Neutral,178.89,281.52,142.6,190.62,97.88,1,10,15.0285,1,10,15.0285,1,10,31.4851,1,10,4.7288
1,69,Defensive,178.89,281.52,142.6,190.62,97.88,1,10,21.0285,1,10,21.0285,1,10,32.0851,1,10,7.0932
1,69,Dynamic,178.89,281.52,142.6,190.62,97.88,1,10,12.3618,1,10,12.6231,1,10,31.2184,1,10,4.4554
1,70,Offensive,443.65,117.35,437.37,274.45,157.22,1,17,18.719,1,17,18.8435,1,17,28.7898,1,17,3.7085
1,70,Neutral,443.65,117.35,437.37,274.45,157.22,1,17,24.0523,1,17,24.0523,1,17,29.3231,1,17,4.9447
1,70,Defensive,443.65,117.35,437.37,274.45,157.22,1,17,34.719,1,17,34.719,1,17,30.3898,1,17,7.417
1,70,Dynamic,443.65,117.35,437.37,274.45,157.22,1,17,19.0523,1,17,19.1768,1,17,28.8231,1,17,4.5223
1,71,Offensive,309.0,254.08,465.08,166.85,178.8,1,17,16.0,1,17,16.4319,1,17,1.6,1,17,1.3414
1,71,Neutral,309.0,254.08,465.08,166.85,178.8,1,17,21.3333,1,17,21.3333,1,17,2.1333,1,17,1.7886
1,71,Defensive,309.0,254.08,465.08,166.85,178.8,1,17,32.0,1,17,32.0,1,17,3.2,1,17,2.2059
1,71,Dynamic,309.0,254.08,465.08,166.85,178.8,1,17,16.0,1,17,16.4319,1,17,1.6,1,17,1.3414
1,72,Offensive,27.97,345.0,226.33,231.41,228.59,1,21,21.8429,1,21,21.8429,1,21,20.4289,1,21,3.2676
1,72,Neutral,27.97,345.0,226.33,231.41,228.59,1,21,28.5096,1,21,28.5096,1,21,21.0956,1,21,4.3568
1,72,Defensive,27.97,345.0,226.33,231.41,228.59,1,21,41.8429,1,21,41.8429,1,21,22.4289,1,21,6.5352
1,72,Dynamic,27.97,345.0,226.33,231.41,228.59,1,21,22.1762,1,21,22.1762,1,21,20.4623,1,21,3.8819
1,73,Offensive,427.65,101.03,98.61,28.23,337.0,1,34,33.0,1,34,33.3128,1,34,3.3,1,34,4.2576
1,73,Neutral,427.65,101.03,98.61,28.23,337.0,1,34,44.0,1,34,44.0,1,34,4.4,1,34,5.6768
1,73,Defensive,427.65,101.03,98.61,28.23,337.0,1,34,66.0,1,34,66.0,1,34,6.6,1,34,8.2741
1,73,Dynamic,427.65,101.03,98.61,28.23,337.0,1,34,33.0,1,34,33.3128,1,34,3.3,1,34,4.2576
1,74,Offensive,321.78,98.78,217.25,320.03,244.69,1,24,33.9202,1,24,34.0626,1,31,86.9455,1,24,13.4496
1,74,Neutral,321.78,98.78,217.25,320.03,244.69,1,24,41.5869,1,24,41.5869,1,31,87.9455,1,24,17.9328
1,74,Defensive,321.78,98.78,217.25,320.03,244.69,1,24,56.9202,1,24,56.9202,1,31,89.9455,1,30,24.1863
1,74,Dynamic,321.78,98.78,217.25,320.03,244.69,1,24,35.2536,1,24,35.3959,1,31,87.0788,1,24,19.32
1,75,Offensive,140.27,453.16,303.92,299.77,224.3,1,21,35.207,1,21,35.2711,1,35,86.9873,1,26,17.3022
1,75,Neutral,140.27,453.16,303.92,299.77,224.3,1,21,41.8737,1,21,41.9378,1,35,88.1207,1,35,16.0504
1,75,Defensive,140.27,453.16,303.92,299.77,224.3,1,20,54.924,1,20,54.924,1,35,90.3873,1,35,22.7565
1,75,Dynamic,140.27,453.16,303.92,299.77,224.3,1,21,37.207,1,21,37.2711,1,35,87.1207,1,34,18.0032
1,76,Offensive,310.93,80.19,349.18,210.98,136.27,1,15,14.4319,1,15,14.6195,1,16,3.338,1,15,2.6164
1,76,Neutral,310.93,80.19,349.18,210.98,136.27,1,15,19.0986,1,15,19.0986,1,16,3.838,1,15,1.6323
1,76,Defensive,310.93,80.19,349.18,210.98,136.27,1,15,28.4319,1,15,28.4319,1,16,4.838,1,15,2.4484
1,76,Dynamic,310.93,80.19,349.18,210.98,136.27,1,15,14.4319,1,15,14.6195,1,16,3.338,1,15,2.6164
1,77,Offensive,379.11,387.16,378.42,67.36,319.8,1,33,32.6731,1,33,32.6731,1,33,9.9306,1,33,4.2771
1,77,Neutral,379.11,387.16,378.42,67.36,319.8,1,33,43.3397,1,33,43.3397,1,33,10.9972,1,33,5.7028
1,77,Defensive,379.11,387.16,378.42,67.36,319.8,1,33,64.6731,1,33,64.6731,1,33,13.1306,1,33,8.376
1,77,Dynamic,379.11,387.16,378.42,67.36,319.8,1,33,32.6731,1,33,32.6731,1,33,9.9306,1,33,4.2771
1,78,Offensive,206.36,296.07,421.58,298.75,215.23,1,23,22.0945,1,23,22.2484,1,23,3.1454,1,23,4.3569
1,78,Neutral,206.36,296.07,421.58,298.75,215.23,1,23,29.4279,1,23,29.4279,1,23,3.8788,1,23,2.8289
1,78,Defensive,206.36,296.07,421.58,298.75,215.23,1,23,44.0945,1,23,44.0945,1,23,5.3454,1,23,3.8524
1,78,Dynamic,206.36,296.07,421.58,298.75,215.23,1,23,22.0945,1,23,22.2484,1,23,3.1454,1,23,4.3569
1,79,Offensive,281.27,256.64,347.08,51.03,215.89,1,21,22.5257,1,21,22.5257,1,25,2.4,1,21,3.8971
1,79,Neutral,281.27,256.64,347.08,51.03,215.89,1,21,29.1923,1,21,29.1923,1,25,3.2,1,21,5.1962
1,79,Defensive,281.27,256.64,347.08,51.03,215.89,1,21,42.5257,1,21,42.5257,1,25,4.8,1,21,7.7943
1,79,Dynamic,281.27,256.64,347.08,51.03,215.89,1,21,22.5257,1,21,22.5257,1,25,2.4,1,21,3.8971
1,80,Offensive,466.23,32.94,275.56,94.85,200.47,1,20,20.5055,1,20,20.5055,1,20,16.9549,1,20,2.8395
1,80,Neutral,466.23,32.94,275.56,94.85,200.47,1,20,26.8388,1,20,26.8388,1,20,17.5882,1,20,3.786
1,80,Defensive,466.23,32.94,275.56,94.85,200.47,1,20,39.5055,1,20,39.5055,1,20,18.8549,1,20,5.5472
1,80,Dynamic,466.23,32.94,275.56,94.85,200.47,1,20,20.8388,1,20,20.8388,1,20,16.9882,1,20,3.3414
1,81,Offensive,165.55,320.2,450.13,221.49,301.21,1,30,44.3086,1,30,44.3086,1,39,131.3462,1,30,18.3697
1,81,Neutral,165.55,320.2,450.13,221.49,301.21,1,30,53.9752,1,30,53.9752,1,39,132.6129,1,30,24.4929
1,81,Defensive,165.55,320.2,450.13,221.49,301.21,1,30,73.3086,1,30,73.3086,1,39,135.1462,1,31,36.5627
1,81,Dynamic,165.55,320.2,450.13,221.49,301.21,1,30,45.6419,1,30,45.6419,1,39,131.4796,1,30,27.7299
1,82,Offensive,359.12,204.3,130.99,423.04,316.06,1,35,43.7196,1,35,44.0847,1,43,40.9979,1,36,14.429
1,82,Neutral,359.12,204.3,130.99,423.04,316.06,1,35,55.0529,1,35,55.0529,1,43,42.3979,1,43,11.6942
1,82,Defensive,359.12,204.3,130.99,423.04,316.06,1,32,77.2394,1,32,77.2394,1,43,45.1979,1,43,16.4102
1,82,Dynamic,359.12,204.3,130.99,423.04,316.06,1,35,45.3863,1,35,45.7514,1,43,41.0979,1,36,19.231
1,83,Offensive,53.71,177.43,310.32,41.09,290.58,1,29,40.2632,1,29,40.6354,1,40,87.1789,1,32,14.9943
1,83,Neutral,53.71,177.43,310.32,41.09,290.58,1,29,49.5965,1,29,49.5965,1,40,88.4789,1,38,18.1821
1,83,Defensive,53.71,177.43,310.32,41.09,290.58,1,29,68.2632,1,29,68.2632,1,40,91.0789,1,39,26.0763
1,83,Dynamic,53.71,177.43,310.32,41.09,290.58,1,29,41.2632,1,29,41.6354,1,40,87.2455,1,32,17.1973
1,84,Offensive,397.53,101.13,33.46,26.89,371.56,1,37,44.1368,1,37,44.2302,1,46,64.2918,1,47,11.4414
1,84,Neutral,397.53,101.13,33.46,26.89,371.56,1,37,56.1368,1,37,56.1368,1,46,65.7918,1,47,14.4831
1,84,Defensive,397.53,101.13,33.46,26.89,371.56,1,37,80.1368,1,37,80.1368,1,46,68.7918,1,47,21.7247
1,84,Dynamic,397.53,101.13,33.46,26.89,371.56,1,37,45.4702,1,37,45.5636,1,46,64.4251,1,47,16.1093
1,85,Offensive,237.66,116.54,284.57,377.46,265.1,1,27,28.8139,1,28,29.948,1,29,13.6088,1,27,6.8464
1,85,Neutral,237.66,116.54,284.57,377.46,265.1,1,27,37.4806,1,27,37.4806,1,29,14.5422,1,28,7.5712
1,85,Defensive,237.66,116.54,284.57,377.46,265.1,1,27,54.8139,1,27,54.8139,1,29,16.4088,1,30,8.6745
1,85,Dynamic,237.66,116.54,284.57,377.46,265.1,1,29,29.0809,1,30,30.215,1,29,13.6088,1,29,5.5053
1,86,Offensive,122.08,53.33,376.66,469.31,487.71,1,44,47.0791,1,44,48.0613,1,62,20.8415,1,44,13.4248
1,86,Neutral,122.08,53.33,376.66,469.31,487.71,1,44,61.4124,1,44,61.4124,1,62,22.8749,1,44,17.8997
1,86,Defensive,122.08,53.33,376.66,469.31,487.71,1,43,89.8824,1,43,89.8824,1,62,26.9415,1,44,24.5653
1,86,Dynamic,122.08,53.33,376.66,469.31,487.71,1,44,47.4124,1,44,48.3946,1,62,20.8415,1,44,14.1546
1,87,Offensive,216.61,358.24,239.4,306.95,56.12,1,11,12.2013,1,11,12.2013,1,11,23.0132,1,11,4.0456
1,87,Neutral,216.61,358.24,239.4,306.95,56.12,1,9,15.5017,1,9,15.5017,1,11,23.3465,1,11,4.6384
1,87,Defensive,216.61,358.24,239.4,306.95,56.12,1,9,20.8351,1,9,20.8351,1,11,24.0132,1,11,4.9129
1,87,Dynamic,216.61,358.24,239.4,306.95,56.12,1,11,12.5347,1,11,12.5347,1,11,23.0465,1,11,4.6232
1,88,Offensive,159.8,230.23,280.47,95.35,180.98,1,23,23.3853,1,23,23.3853,1,24,10.9588,1,22,4.664
1,88,Neutral,159.8,230.23,280.47,95.35,180.98,1,23,30.7187,1,23,30.7187,1,24,11.7255,1,23,5.1586
1,88,Defensive,159.8,230.23,280.47,95.35,180.98,1,22,44.7604,1,22,44.7604,1,24,13.2588,1,23,5.5734
1,88,Dynamic,159.8,230.23,280.47,95.35,180.98,1,23,23.3853,1,23,23.3853,1,24,10.9588,1,22,4.664
1,89,Offensive,476.67,352.52,51.41,148.04,471.86,1,44,57.1064,1,45,57.2696,1,88,31.3187,1,47,20.252
1,89,Neutral,476.67,352.52,51.41,148.04,471.86,1,43,71.1706,1,44,71.4397,1,88,34.2187,1,47,26.8932
1,89,Defensive,476.67,352.52,51.41,148.04,471.86,1,43,99.1706,1,43,99.1706,1,88,40.0187,1,47,40.3188
1,89,Dynamic,476.67,352.52,51.41,148.04,471.86,1,54,58.0683,1,45,58.2696,1,88,31.3187,1,47,22.8092
1,90,Offensive,279.99,479.64,291.2,79.84,399.96,1,41,40.3529,1,41,40.4855,1,44,4.3,1,41,9.9545
1,90,Neutral,279.99,479.64,291.2,79.84,399.96,1,41,53.6862,1,41,53.7341,1,44,5.7333,1,41,12.4301
1,90,Defensive,279.99,479.64,291.2,79.84,399.96,1,41,80.3529,1,41,80.3529,1,44,8.6,1,50,15.5584
1,90,Dynamic,279.99,479.64,291.2,79.84,399.96,1,41,40.3529,1,41,40.4855,1,44,4.3,1,41,9.9545
1,91,Offensive,453.45,345.29,470.4,209.84,136.5,1,20,36.8602,1,20,36.8602,1,57,117.5068,1,22,19.5162
1,91,Neutral,453.45,345.29,470.4,209.84,136.5,1,20,43.1935,1,20,43.1935,1,57,119.3734,1,24,25.779
1,91,Defensive,453.45,345.29,470.4,209.84,136.5,1,15,53.6083,1,15,53.6083,1,57,123.1068,1,28,35.0794
1,91,Dynamic,453.45,345.29,470.4,209.84,136.5,1,20,39.5269,1,20,39.5269,1,57,117.6734,1,25,27.8392
1,92,Offensive,269.43,373.07,150.54,209.14,202.51,1,18,17.0,1,18,17.0,1,18,1.7,1,18,2.3524
1,92,Neutral,269.43,373.07,150.54,209.14,202.51,1,18,22.6667,1,18,22.6667,1,18,2.2667,1,18,2.3808
1,92,Defensive,269.43,373.07,150.54,209.14,202.51,1,18,34.0,1,18,34.0,1,18,3.4,1,18,2.5486
1,92,Dynamic,269.43,373.07,150.54,209.14,202.51,1,18,17.0,1,18,17.0,1,18,1.7,1,18,2.3524
1,93,Offensive,87.8,413.88,53.88,159.37,256.76,1,29,40.3342,1,29,40.3342,1,89,58.9007,1,34,15.161
1,93,Neutral,87.8,413.88,53.88,159.37,256.76,1,29,49.6676,1,29,49.6676,1,89,61.8341,1,34,20.2147
1,93,Defensive,87.8,413.88,53.88,159.37,256.76,1,29,68.3342,1,29,68.3342,1,89,67.7007,1,35,28.7037
1,93,Dynamic,87.8,413.88,53.88,159.37,256.76,1,29,41.0009,1,29,41.0009,1,89,58.9674,1,34,16.6986
1,94,Offensive,303.8,408.48,146.26,153.4,299.81,1,26,25.0,1,26,25.0,1,26,2.5,1,26,2.9955
1,94,Neutral,303.8,408.48,146.26,153.4,299.81,1,26,33.3333,1,26,33.3333,1,26,3.3333,1,26,3.3112
1,94,Defensive,303.8,408.48,146.26,153.4,299.81,1,26,50.0,1,26,50.0,1,26,5.0,1,26,4.9668
1,94,Dynamic,303.8,408.48,146.26,153.4,299.81,1,26,25.0,1,26,25.0,1,26,2.5,1,26,2.9955
1,95,Offensive,327.52,182.5,116.4,167.35,211.67,1,22,22.1265,1,22,22.1265,1,22,13.365,1,22,2.6354
1,95,Neutral,327.52,182.5,116.4,167.35,211.67,1,22,29.1265,1,22,29.1265,1,22,14.065,1,22,3.5138
1,95,Defensive,327.52,182.5,116.4,167.35,211.67,1,22,43.1265,1,22,43.1265,1,22,15.465,1,22,5.2708
1,95,Dynamic,327.52,182.5,116.4,167.35,211.67,1,22,22.1265,1,22,22.1265,1,22,13.365,1,22,2.6354
1,96,Offensive,28.72,371.92,51.94,295.93,79.47,1,9,10.8346,1,9,10.8346,1,9,29.1461,1,9,3.0759
1,96,Neutral,28.72,371.92,51.94,295.93,79.47,1,9,13.5013,1,9,13.5013,1,9,29.4128,1,9,4.1011
1,96,Defensive,28.72,371.92,51.94,295.93,79.47,1,9,18.8346,1,9,18.8346,1,9,29.9461,1,9,6.1517
1,96,Dynamic,28.72,371.92,51.94,295.93,79.47,1,9,11.1679,1,9,11.1679,1,9,29.1794,1,9,3.6719
1,97,Offensive,464.73,443.7,467.11,390.59,53.16,1,7,16.2483,1,7,16.2483,1,11,75.7096,1,10,8.2507
1,97,Neutral,464.73,443.7,467.11,390.59,53.16,1,7,18.2483,1,7,18.2483,1,11,76.0429,1,10,11.0009
1,97,Defensive,464.73,443.7,467.11,390.59,53.16,1,6,21.7148,1,6,21.7148,1,11,76.7096,1,11,15.5357
1,97,Dynamic,464.73,443.7,467.11,390.59,53.16,1,9,17.7899,1,9,17.7899,1,11,75.8096,1,10,12.0447
1,98,Offensive,361.54,161.13,459.88,49.89,148.47,1,13,12.0,1,13,12.0,1,13,1.2,1,13,0.5398
1,98,Neutral,361.54,161.13,459.88,49.89,148.47,1,13,16.0,1,13,16.0,1,13,1.6,1,13,0.7197
1,98,Defensive,361.54,161.13,459.88,49.89,148.47,1,13,24.0,1,13,24.0,1,13,2.4,1,13,1.0796
1,98,Dynamic,361.54,161.13,459.88,49.89,148.47,1,13,12.0,1,13,12.0,1,13,1.2,1,13,0.5398
1,99,Offensive,390.57,61.4,118.8,188.79,300.14,1,31,31.1483,1,31,31.1483,1,32,9.3882,1,31,5.0526
1,99,Neutral,390.57,61.4,118.8,188.79,300.14,1,31,41.1483,1,31,41.1483,1,32,10.4215,1,31,5.9863
1,99,Defensive,390.57,61.4,118.8,188.79,300.14,1,31,61.1483,1,31,61.1483,1,32,12.4882,1,31,8.9794
1,99,Dynamic,390.57,61.4,118.8,188.79,300.14,1,31,31.1483,1,31,31.1483,1,32,9.3882,1,31,5.0526
1,100,Offensive,433.48,33.47,471.06,100.03,76.44,1,8,7.0,1,8,7.0,1,8,0.7,1,8,0.1571
1,100,Neutral,433.48,33.47,471.06,100.03,76.44,1,8,9.3333,1,8,9.3333,1,8,0.9333,1,8,0.2095
1,100,Defensive,433.48,33.47,471.06,100.03,76.44,1,8,14.0,1,8,14.0,1,8,1.4,1,8,0.3142
1,100,Dynamic,433.48,33.47,471.06,100.03,76.44,1,8,7.0,1,8,7.0,1,8,0.7,1,8,0.1571
2,1,Offensive,129.02,109.92,422.47,266.79,332.75,1,31,32.1908,1,31,32.1908,1,56,5.5,1,31,6.2196
2,1,Neutral,129.02,109.92,422.47,266.79,332.75,1,31,42.1908,1,31,42.1908,1,55,7.3314,1,31,7.7468
2,1,Defensive,129.02,109.92,422.47,266.79,332.75,1,31,62.1908,1,31,62.1908,1,55,10.9314,1,31,11.6202
2,1,Dynamic,129.02,109.92,422.47,266.79,332.75,1,31,32.1908,1,31,32.1908,1,56,5.5,1,31,6.2196
2,2,Offensive,37.98,430.67,395.25,388.68,359.73,1,38,37.5345,1,38,37.562,1,64,7.7142,1,37,14.6942
2,2,Neutral,37.98,430.67,395.25,388.68,359.73,1,37,49.7779,1,37,49.7779,1,64,9.8142,1,38,7.6559
2,2,Defensive,37.98,430.67,395.25,388.68,359.73,1,37,73.7779,1,37,73.7779,1,39,12.5901,1,38,11.143
2,2,Dynamic,37.98,430.67,395.25,388.68,359.73,1,38,37.5345,1,38,37.562,1,64,7.7142,1,40,7.2532
2,3,Offensive,227.26,70.47,397.28,176.72,200.49,1,20,21.1402,1,23,23.5875,1,22,17.4882,1,22,4.9467
2,3,Neutral,227.26,70.47,397.28,176.72,200.49,1,20,27.4736,1,20,27.4736,1,22,18.1882,1,23,4.2686
2,3,Defensive,227.26,70.47,397.28,176.72,200.49,1,20,40.1402,1,20,40.1402,1,22,19.5882,1,23,6.4029
